dataset,paper_code,cohort,child_id,age,instrument,input_rate,log_input,units
babyview,babyview,babyview,S00400001,12.189161995112835,head-cam transcript,1676.4441900698512,7.424430275802428,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.189161995112835,head-cam transcript,1659.8825690717185,7.414502137325228,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.189161995112835,head-cam transcript,1933.9984650805832,7.567344882362761,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.222016879196698,head-cam transcript,1850.077446777854,7.522982780319299,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.222016879196698,head-cam transcript,2785.5948266250416,7.932216711827048,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.222016879196698,head-cam transcript,1732.6378500721935,7.4574002950399985,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.222016879196698,head-cam transcript,1229.8561026950547,7.11465245184382,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.25487176328056,head-cam transcript,2857.843683799754,7.9578226627322195,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.25487176328056,head-cam transcript,6405.337781484566,8.76488695009634,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.25487176328056,head-cam transcript,5932.433939123645,8.68818985282839,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.484855951867594,head-cam transcript,1715.7477549791804,7.447604273310068,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.484855951867594,head-cam transcript,3211.6998667195,8.074555629455261,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.484855951867594,head-cam transcript,2722.0720646027826,7.9091486577333985,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.583420604119182,head-cam transcript,3412.5936411496186,8.135227879746653,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.583420604119182,head-cam transcript,3977.422841359434,8.288389361245514,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.583420604119182,head-cam transcript,3849.265710160383,8.255637684457907,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.583420604119182,head-cam transcript,3740.8852714906916,8.227077566005836,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.583420604119182,head-cam transcript,1945.1748856309218,7.573107167501868,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.649130372286905,head-cam transcript,1835.659560076486,7.515159129192191,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.649130372286905,head-cam transcript,2799.1463596208237,7.937069778116521,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.681985256370767,head-cam transcript,2627.7372262773715,7.873878384604168,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.681985256370767,head-cam transcript,2326.423576423577,7.752087421582715,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.681985256370767,head-cam transcript,2858.3916083916088,7.958014370933693,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.681985256370767,head-cam transcript,5300.772131441914,8.575607774106878,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.74769502453849,head-cam transcript,3367.5995094213413,8.12195545778745,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.74769502453849,head-cam transcript,769.4837224597171,6.645719799656519,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.74769502453849,head-cam transcript,1859.0735850774613,7.5278335700889185,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.780549908622351,head-cam transcript,4275.400965178138,8.360633169996696,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.780549908622351,head-cam transcript,1745.7457457457463,7.464937104802509,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.780549908622351,head-cam transcript,5301.336242159805,8.575714188925241,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.780549908622351,head-cam transcript,5308.166132343937,8.57700169344459,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.813404792706216,head-cam transcript,2406.1302681992343,7.7857750381276425,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.813404792706216,head-cam transcript,1882.4876100784363,7.540349378020749,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.813404792706216,head-cam transcript,1911.8236472945894,7.555812854678905,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.813404792706216,head-cam transcript,3721.7679478404925,8.221954089165232,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.977679213125526,head-cam transcript,778.4179134800969,6.657263543813698,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.977679213125526,head-cam transcript,1465.717965061072,7.290100479941882,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,12.977679213125526,head-cam transcript,1749.5004995004986,7.467085597318133,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.04338898129325,head-cam transcript,1529.080524495214,7.332421869352793,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.04338898129325,head-cam transcript,3853.9485151605827,8.256853490078798,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.04338898129325,head-cam transcript,2659.833240110826,7.886018708122879,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.04338898129325,head-cam transcript,3666.636315152774,8.20702998539253,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.076243865377112,head-cam transcript,1749.5004995004986,7.467085597318133,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.076243865377112,head-cam transcript,5201.459483717389,8.55669453513473,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.076243865377112,head-cam transcript,945.9266100394135,6.852164986802933,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.109098749460976,head-cam transcript,2109.4340981953096,7.654174990590649,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.109098749460976,head-cam transcript,2378.8649400991185,7.77437873698021,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.109098749460976,head-cam transcript,2689.044632976761,7.896941254486175,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.109098749460976,head-cam transcript,1746.3347862108712,7.465274462698652,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.141953633544835,head-cam transcript,1569.1077410756097,7.358262419002353,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.141953633544835,head-cam transcript,883.337051081865,6.783706839075224,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.174808517628698,head-cam transcript,2337.2076058940825,7.756712164951079,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.174808517628698,head-cam transcript,1184.0784925855726,7.076720107660064,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.20766340171256,head-cam transcript,936.5610000390235,6.842214655949765,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.20766340171256,head-cam transcript,1316.377864728899,7.182639201923936,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.306228053964146,head-cam transcript,2596.9450328910693,7.862091045821145,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.306228053964146,head-cam transcript,4417.708295810671,8.393376355501152,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.339082938048008,head-cam transcript,4121.6235652849255,8.324002433962594,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.339082938048008,head-cam transcript,2749.180505025034,7.919058148077624,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.371937822131873,head-cam transcript,5137.696510201805,8.544360108233906,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.371937822131873,head-cam transcript,4927.196367279936,8.50252541709377,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.536212242551182,head-cam transcript,2700.429258986256,7.901166024165399,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.536212242551182,head-cam transcript,3190.0868124347116,8.067803409337975,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.601922010718903,head-cam transcript,3022.410525142158,8.013809979120138,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.601922010718903,head-cam transcript,4355.00055747575,8.379080017294804,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.601922010718903,head-cam transcript,1780.9156730665318,7.484882934087028,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.601922010718903,head-cam transcript,4644.132547130639,8.44335988399761,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.700486662970492,head-cam transcript,1895.9631467404406,7.547482245252874,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.733341547054351,head-cam transcript,5812.310797174571,8.667733498342086,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.733341547054351,head-cam transcript,1187.7454831107618,7.079812237164209,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.733341547054351,head-cam transcript,1929.315660080388,7.564920638751254,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.733341547054351,head-cam transcript,1914.594715129892,7.557261242208585,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.733341547054351,head-cam transcript,4365.5733546662495,8.381504812377642,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.733341547054351,head-cam transcript,1672.344379064726,7.421981740776228,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.733341547054351,head-cam transcript,1573.4303519325676,7.361013452374243,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.733341547054351,head-cam transcript,1854.3873341509652,7.525309642401983,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.766196431138216,head-cam transcript,3073.3763192968554,8.030532014540743,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.766196431138216,head-cam transcript,4030.9690309690286,8.301762080370965,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.766196431138216,head-cam transcript,4431.818181818179,8.396565203627622,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.864761083389803,head-cam transcript,1692.8801333120275,7.43418657827517,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.897615967473664,head-cam transcript,5295.198299773058,8.574555707716328,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.897615967473664,head-cam transcript,1981.768231768232,7.5917447715075355,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.897615967473664,head-cam transcript,2517.9471090852053,7.8311992092546925,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.897615967473664,head-cam transcript,3847.123662692264,8.255081047463687,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.897615967473664,head-cam transcript,4532.406707961926,8.419008359507506,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.930470851557526,head-cam transcript,2760.989010989011,7.9233442318385725,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.930470851557526,head-cam transcript,1876.554910555621,7.537192880366834,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.930470851557526,head-cam transcript,4383.116883116882,8.385515367441037,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.963325735641387,head-cam transcript,1275.8570808621437,7.151373452037709,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.963325735641387,head-cam transcript,1798.2120051085567,7.4945481197093216,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.963325735641387,head-cam transcript,1509.1983498717802,7.319333894710138,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.963325735641387,head-cam transcript,1577.172827172827,7.363389173331617,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.996180619725251,head-cam transcript,3083.166833166834,8.033712540326306,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,13.996180619725251,head-cam transcript,1697.849183726354,7.437117542977424,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.029035503809112,head-cam transcript,2608.986509086854,7.866717114209926,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.029035503809112,head-cam transcript,2657.7727529677777,7.885243740120792,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.061890387892976,head-cam transcript,4716.843790944829,8.458895166548677,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.061890387892976,head-cam transcript,4298.807001895416,8.366092821767992,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.16045504014456,head-cam transcript,2744.4922084900586,7.917351349031663,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.16045504014456,head-cam transcript,5290.875688916108,8.573739047809774,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.16045504014456,head-cam transcript,7245.881255828406,8.888188483772913,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.16045504014456,head-cam transcript,4015.7054861136094,8.29796832355134,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.16045504014456,head-cam transcript,5286.553078059145,8.572921720424674,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.193309924228425,head-cam transcript,6797.797010228162,8.824353869590784,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.193309924228425,head-cam transcript,2257.112010094045,7.721841403452328,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.193309924228425,head-cam transcript,2289.891645095412,7.7362597788766,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.259019692396148,head-cam transcript,7420.046070605878,8.911940545118684,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.259019692396148,head-cam transcript,3208.173690932309,8.073457110579422,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.259019692396148,head-cam transcript,1643.6645550684862,7.404683512867594,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.259019692396148,head-cam transcript,2106.803218727139,7.652927015388179,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.259019692396148,head-cam transcript,2775.1161701667816,7.928447888427463,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.259019692396148,head-cam transcript,2353.0040767225832,7.763448121289645,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.29187457648001,head-cam transcript,1161.3356400483888,7.05732603556671,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.29187457648001,head-cam transcript,3427.806890400265,8.139675945108813,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.29187457648001,head-cam transcript,2142.397221517628,7.669680678034288,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.29187457648001,head-cam transcript,1774.8890298034244,7.481493181534552,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.324729460563873,head-cam transcript,860.199560534563,6.7571644094619945,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.324729460563873,head-cam transcript,3387.6686364143193,8.127897245916202,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.390439228731596,head-cam transcript,3308.501859534492,8.104250755499558,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.390439228731596,head-cam transcript,6112.171751738049,8.71803743119402,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.42329411281546,head-cam transcript,3123.430935130141,8.046687335317351,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.42329411281546,head-cam transcript,2377.4359713266813,7.773777862964018,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.489003880983182,head-cam transcript,2920.5697420762217,7.979533993378843,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.521858765067044,head-cam transcript,2904.7944958755097,7.974117925260652,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.521858765067044,head-cam transcript,4682.805000195118,8.451652568383865,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.521858765067044,head-cam transcript,1470.344501006274,7.29325200674211,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.521858765067044,head-cam transcript,1754.0416991860861,7.4696779464158345,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.587568533234768,head-cam transcript,1393.0348258706472,7.239239974092311,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.587568533234768,head-cam transcript,1867.6142467564657,7.5324170914444615,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.653278301402493,head-cam transcript,4022.5233151504485,8.299664675033817,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.653278301402493,head-cam transcript,3193.673010133069,8.06892694724519,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.686133185486357,head-cam transcript,3837.039914538212,8.252456492730822,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.686133185486357,head-cam transcript,2521.706893524029,7.8326912899151555,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.78469783773794,head-cam transcript,1374.0611363458809,7.225525966949533,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.78469783773794,head-cam transcript,1789.5608947804476,7.489725558562816,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.817552721821803,head-cam transcript,4057.7822990844384,8.308391871604265,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.817552721821803,head-cam transcript,5165.519974064335,8.549761049103113,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.916117374073387,head-cam transcript,4033.89452558814,8.30248757181342,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.916117374073387,head-cam transcript,1440.7949213359097,7.272950268963744,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,14.916117374073387,head-cam transcript,2965.136384118035,7.99467830839015,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.047536910408835,head-cam transcript,4037.174391631328,8.303300318243261,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.113246678576562,head-cam transcript,862.7576290142198,6.760133804609802,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.113246678576562,head-cam transcript,2563.3082381758577,7.849053983735227,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.146101562660425,head-cam transcript,3660.4796433632837,8.205349467908356,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.178956446744284,head-cam transcript,4072.4618793170844,8.312002979920932,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.24466621491201,head-cam transcript,2075.1477310736977,7.637787625828673,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.24466621491201,head-cam transcript,1242.0257778935033,7.124499017425787,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.277521098995871,head-cam transcript,2360.1490702620445,7.766480061390081,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.277521098995871,head-cam transcript,1840.5763420869155,7.517834030952009,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.277521098995871,head-cam transcript,1264.0804516980813,7.142100221176641,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.343230867163596,head-cam transcript,3726.0905586974504,8.223114855401194,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.343230867163596,head-cam transcript,3925.0020649211187,8.275122156310923,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.474650403499044,head-cam transcript,1674.1424802110826,7.423056361054154,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.474650403499044,head-cam transcript,2252.429205093852,7.71976455950749,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.474650403499044,head-cam transcript,2051.064778682127,7.626114341523948,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.573215055750632,head-cam transcript,3913.468855310363,8.272179434943228,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.573215055750632,head-cam transcript,6181.3537675606685,8.729292582702012,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.573215055750632,head-cam transcript,1919.950050079998,7.560054449100082,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.606069939834493,head-cam transcript,2485.7425649243532,7.818326712776298,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.671779708002218,head-cam transcript,1133.4641805691858,7.0330338687153064,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.73748947616994,head-cam transcript,5950.6441098867,8.69125474644313,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,15.73748947616994,head-cam transcript,5043.380985210143,8.525831966558117,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.164602969260148,head-cam transcript,3355.558033225554,8.118373364404945,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.49315181009877,head-cam transcript,3438.058748403577,8.142662273755953,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.49315181009877,head-cam transcript,4003.7982751668255,8.294998758338489,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.49315181009877,head-cam transcript,3212.038485867428,8.07466105689631,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.49315181009877,head-cam transcript,3739.463601532567,8.226697458072536,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.558861578266495,head-cam transcript,982.7207744695222,6.890325025339824,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.558861578266495,head-cam transcript,3648.283563272216,8.202012079333459,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.65742623051808,head-cam transcript,2033.5452924562542,7.617535998252054,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.65742623051808,head-cam transcript,6315.334462015055,8.750735996488201,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.65742623051808,head-cam transcript,3834.1558301213936,8.251704567047081,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.69028111460194,head-cam transcript,2187.534842234362,7.690530545983488,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.69028111460194,head-cam transcript,2489.1587163920217,7.819700067466745,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.69028111460194,head-cam transcript,5992.337164750956,8.6982367927647,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.78884576685353,head-cam transcript,3080.459770114944,8.03283414083841,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.78884576685353,head-cam transcript,2491.2522601038013,7.820540778743372,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.78884576685353,head-cam transcript,2431.673052362707,7.796334798342644,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.78884576685353,head-cam transcript,1832.787003350024,7.51359303996946,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.920265303188977,head-cam transcript,3402.632397139599,8.132304645492194,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.920265303188977,head-cam transcript,2880.86913086913,7.96584730915488,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.920265303188977,head-cam transcript,3570.4765678469794,8.18045435825848,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.9859750713567,head-cam transcript,2399.04902561147,7.782827698483937,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,16.9859750713567,head-cam transcript,1523.5342691990093,7.3287880919036725,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.018829955440562,head-cam transcript,2649.7604553150095,7.882224520673713,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.018829955440562,head-cam transcript,3925.521239826068,8.275254421355061,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.051684839524427,head-cam transcript,4198.461366930543,8.342473395945113,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.051684839524427,head-cam transcript,3805.1064778682135,8.244099253575266,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.051684839524427,head-cam transcript,2348.865407933484,7.76168768541559,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.051684839524427,head-cam transcript,4884.165615203506,8.4937537444025,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.117394607692148,head-cam transcript,4349.261391219914,8.377761314544047,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.215959259943737,head-cam transcript,3280.86164043082,8.095861362133132,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.248814144027598,head-cam transcript,1456.3523550606817,7.283690201580963,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.248814144027598,head-cam transcript,965.5172413793107,6.872663959170867,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.41308856444691,head-cam transcript,3190.9911918831554,8.068086865974577,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.41308856444691,head-cam transcript,2981.8095351325633,8.000285621766556,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.44594344853077,head-cam transcript,3701.9815437441903,8.216623507638625,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.478798332614634,head-cam transcript,3794.540140538525,8.241318507398773,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.478798332614634,head-cam transcript,3570.881226053637,8.180567686345034,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.478798332614634,head-cam transcript,3224.6676992903713,8.078585184941263,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.511653216698495,head-cam transcript,5093.25952794348,8.5356732833604,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.511653216698495,head-cam transcript,2819.048610117461,7.9441547347105494,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.675927637117805,head-cam transcript,1986.1174775718673,7.593936995711582,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.90591182570484,head-cam transcript,1279.4928136594503,7.154219039061562,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.90591182570484,head-cam transcript,1630.48570982352,7.3966332308999645,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.938766709788702,head-cam transcript,3085.482294564319,8.034463259473492,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.971621593872563,head-cam transcript,1304.4932545434278,7.173569933649982,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.971621593872563,head-cam transcript,763.2972150318037,6.63764749020849,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,17.971621593872563,head-cam transcript,2189.3784032246667,7.691372948378024,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,18.004476477956427,head-cam transcript,3977.90055248619,8.288509459726413,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,18.004476477956427,head-cam transcript,3554.248995148094,8.175899066797358,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,18.004476477956427,head-cam transcript,2706.6612901127774,7.9034711580741055,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400001,18.43158997104663,head-cam transcript,2968.091648256542,7.9956744826031665,adult tokens (study-specific log-rate)
