word,sc,rng,npts,drop,kappa
truck,0.0788265445937911,2.654775505210819,21,4.006487,5.505759541236883
try,2.3179020851020877,-3.1235476057085707,21,1.971285,0.1872382801626779
turn,0.2891637116972802,1.8052059024228235,21,2.539013999999999,1.5008798906771055
under,1.2681681532615008,7.278761518490724,21,2.529261000000001,0.3422259097768935
up,0.518041863119262,9.384672434711717,21,4.423573,0.8377701319093701
us,1.031838429990655,10.959559679598156,21,4.883933,0.42060848615992197
vacuum,0.2952645922614284,2.939515057662529,21,4.0136,1.4698680823054282
wait,0.8038400061780118,8.040930717691882,21,3.4575319999999996,0.5399084353409128
walk,0.35139053809199783,3.086326012401252,21,2.460985,1.2350930174630204
was,0.5376227434775481,9.745329879676046,21,4.976850000000001,0.8072575151726713
wash,0.06745437710084765,1.9241191215459779,21,3.611694999999999,6.4339783221353954
washing,0.1994399450598371,2.9085674403830684,21,4.158649999999999,2.1760936600227647
watch,0.25488144202346413,3.0517281675121932,21,3.156058,1.702752450529711
water,1.7097304240856919,12.143408681127674,21,4.284205999999999,0.25384118682457735
we,0.3400195184218672,9.03995446614255,21,4.557169,1.2763973139375189
were,1.226113446229267,11.175654758130984,21,4.890416,0.3539639837852718
wet,0.12386231530091887,1.3686966431228962,21,1.9991189999999994,3.5038905816156687
what,0.6452811128141218,9.129388517589723,21,4.257214,0.672575086085027
when,0.938987942429116,9.082195995188666,21,3.874906,0.4621997582602213
where,2.180747720379967,9.602689671325557,21,3.4752199999999993,0.19901430869059036
which,0.2684543466852345,8.48644320741018,21,3.9988400000000004,1.6166622196990146
white,0.18554514186592252,3.0833518213067244,21,3.461996,2.339053427298109
who,0.42304229615697847,9.363946923782724,21,4.760449000000001,1.0259021472381462
why,0.9765507399011061,8.887713143611506,21,5.081301,0.4444213518735858
will,0.3180808406189337,9.523601450323003,21,4.928755000000001,1.3644330138071392
wind,0.1714239941293402,2.8535626848271995,21,3.4030569999999996,2.531734266280979
window,0.11585779453372877,2.4303620356012843,21,3.185644999999999,3.745971531277967
wish,0.004441364882813473,1.8530473750100063,21,3.4030639999999996,97.7177087339588
with,0.31938492956676,10.584833315922932,21,5.9751970000000005,1.358861861731276
work,0.6637969388414133,8.14402164954597,21,3.218591,0.6538144040819179
would,0.5873579481934047,9.062345862357478,21,4.371239,0.7389020636136737
write,0.38251042393152834,2.815624947146058,21,2.5638049999999994,1.1346096023717476
yard,0.22339744351291044,2.8443579798191188,21,4.144601000000001,1.9427259022098817
yellow,0.1218453602768404,2.7569816115051022,21,3.5969979999999993,3.5618918850412067
yes,0.3032876223071889,2.938939690153725,21,3.764920000000001,1.4309848740230398
you,0.14801393124117176,6.314213546444328,21,6.283288000000001,2.9321564285246007
your,0.3406917227085876,10.474446052506954,21,6.1581459999999995,1.2738789089138631
yourself,0.364045966719696,4.731694784127238,21,4.224668,1.1921571440844072
